timestamp,temperature,humidity
2025-03-25 19:45:20.325010,26.7,61.0
2025-03-25 19:45:50.325010,26.6,61.0
2025-03-25 19:46:20.325010,26.6,61.0
2025-03-25 19:46:50.325010,26.6,61.1
2025-03-25 19:47:20.325010,26.6,61.3
2025-03-25 19:47:50.325010,26.6,61.4
2025-03-25 19:48:20.325010,26.6,61.4
2025-03-25 19:48:50.325010,26.6,61.4
2025-03-25 19:49:20.325010,26.6,61.6
2025-03-25 19:49:50.325010,26.6,61.6
2025-03-25 19:50:20.325010,26.6,61.7
2025-03-25 19:50:50.325010,26.6,61.7
2025-03-25 19:51:20.325010,26.6,61.7
2025-03-25 19:51:50.325010,26.6,61.7
2025-03-25 19:52:20.325010,26.6,61.7
2025-03-25 19:52:50.325010,26.6,61.7
2025-03-25 19:53:20.325010,26.6,61.7
2025-03-25 19:53:50.325010,26.6,61.7
2025-03-25 19:54:20.325010,26.6,61.7
2025-03-25 19:54:50.325010,26.6,61.7
2025-03-25 19:55:20.325010,26.6,61.7
2025-03-25 19:55:50.325010,26.6,61.5
2025-03-25 19:56:20.325010,26.6,61.4
2025-03-25 19:56:50.325010,26.6,61.3
2025-03-25 19:57:20.325010,26.6,61.4
2025-03-25 19:57:50.325010,26.6,61.4
2025-03-25 19:58:20.325010,26.6,61.4
2025-03-25 19:58:50.325010,26.6,61.5
2025-03-25 19:59:20.325010,26.6,61.4
2025-03-25 19:59:50.325010,26.6,61.4
2025-03-25 20:00:20.325010,26.6,61.4
2025-03-25 20:00:50.325010,26.6,61.3
2025-03-25 20:01:20.325010,26.6,61.2
2025-03-25 20:01:50.325010,26.6,61.2
2025-03-25 20:02:20.325010,26.5,61.2
2025-03-25 20:02:50.325010,26.6,61.2
2025-03-25 20:03:20.325010,26.6,61.2
2025-03-25 20:03:50.325010,26.6,61.3
2025-03-25 20:04:20.325010,26.5,61.3
2025-03-25 20:04:50.325010,26.5,61.4
2025-03-25 20:05:20.325010,26.5,61.4
2025-03-25 20:05:50.325010,26.5,61.5
2025-03-25 20:06:20.325010,26.5,61.5
2025-03-25 20:06:50.325010,26.5,61.5
2025-03-25 20:07:20.325010,26.5,61.5
2025-03-25 20:07:50.325010,26.5,61.6
2025-03-25 20:08:20.325010,26.5,61.6
2025-03-25 20:08:50.325010,26.5,61.6
2025-03-25 20:09:20.325010,26.5,61.6
2025-03-25 20:09:50.325010,26.5,61.7
2025-03-25 20:10:20.325010,26.5,61.6
2025-03-25 20:10:50.325010,26.5,61.7
2025-03-25 20:11:20.325010,26.5,61.7
2025-03-25 20:11:50.325010,26.5,61.6
2025-03-25 20:12:20.325010,26.5,61.7
2025-03-25 20:12:50.325010,26.5,61.6
2025-03-25 20:13:20.325010,26.5,61.6
2025-03-25 20:13:50.325010,26.5,61.6
2025-03-25 20:14:20.325010,26.5,61.5
2025-03-25 20:14:50.325010,26.5,61.5
2025-03-25 20:15:20.325010,26.5,61.5
2025-03-25 20:15:50.325010,26.5,61.5
2025-03-25 20:16:20.325010,26.4,61.5
2025-03-25 20:16:50.325010,26.5,61.5
2025-03-25 20:17:20.325010,26.5,61.4
2025-03-25 20:17:50.325010,26.4,61.4
2025-03-25 20:18:20.325010,26.5,61.4
2025-03-25 20:18:50.325010,26.5,61.4
2025-03-25 20:19:20.325010,26.4,61.3
2025-03-25 20:19:50.325010,26.4,61.3
2025-03-25 20:20:20.325010,26.4,61.1
2025-03-25 20:20:50.325010,26.4,61.2
2025-03-25 20:21:20.325010,26.4,61.2
2025-03-25 20:21:50.325010,26.4,61.1
2025-03-25 20:22:20.325010,26.4,61.1
2025-03-25 20:22:50.325010,26.4,61.1
2025-03-25 20:23:20.325010,26.4,61.0
2025-03-25 20:23:50.325010,26.4,61.1
2025-03-25 20:24:20.325010,26.4,61.1
2025-03-25 20:24:50.325010,26.4,61.0
2025-03-25 20:25:20.325010,26.4,61.1
2025-03-25 20:25:50.325010,26.4,61.1
2025-03-25 20:26:20.325010,26.4,61.2
2025-03-25 20:26:50.325010,26.4,61.2
2025-03-25 20:27:20.325010,26.4,61.3
2025-03-25 20:27:50.325010,26.4,61.3
2025-03-25 20:28:20.325010,26.4,61.4
2025-03-25 20:28:50.325010,26.4,61.5
2025-03-25 20:29:20.325010,26.4,61.4
2025-03-25 20:29:50.325010,26.4,61.4
2025-03-25 20:30:20.325010,26.4,61.5
2025-03-25 20:30:50.325010,26.4,61.5
2025-03-25 20:31:20.325010,26.4,61.5
2025-03-25 20:31:50.325010,26.4,61.6
2025-03-25 20:32:20.325010,26.4,61.7
2025-03-25 20:32:50.325010,26.4,61.6
2025-03-25 20:33:20.325010,26.3,61.6
2025-03-25 20:33:50.325010,26.4,61.6
2025-03-25 20:34:20.325010,26.3,61.6
2025-03-25 20:34:50.325010,26.3,61.6
2025-03-25 20:35:20.325010,26.4,61.7
2025-03-25 20:35:50.325010,26.3,61.7
2025-03-25 20:36:20.325010,26.4,61.7
2025-03-25 20:36:50.325010,26.4,61.7
2025-03-25 20:37:20.325010,26.4,61.6
2025-03-25 20:37:50.325010,26.3,61.7
2025-03-25 20:38:20.325010,26.4,61.8
2025-03-25 20:38:50.325010,26.4,61.8
2025-03-25 20:39:20.325010,26.3,61.8
2025-03-25 20:39:50.325010,26.4,61.9
2025-03-25 20:40:20.325010,26.4,61.9
2025-03-25 20:40:50.325010,26.3,61.8
2025-03-25 20:41:20.325010,26.4,61.7
2025-03-25 20:41:50.325010,26.4,61.8
2025-03-25 20:42:20.325010,26.4,61.7
2025-03-25 20:42:50.325010,26.3,61.6
2025-03-25 20:43:20.325010,26.3,61.6
2025-03-25 20:43:50.325010,26.4,61.6
2025-03-25 20:44:20.325010,26.4,61.7
2025-03-25 20:44:50.325010,26.3,61.8
2025-03-25 20:45:20.325010,26.4,61.8
2025-03-25 20:45:50.325010,26.4,61.8
2025-03-25 20:46:20.325010,26.4,61.6
2025-03-25 20:46:50.325010,26.4,61.5
2025-03-25 20:47:20.325010,26.4,61.6
2025-03-25 20:47:50.325010,26.4,61.5
2025-03-25 20:48:20.325010,26.3,61.4
2025-03-25 20:48:50.325010,26.4,61.4
2025-03-25 20:49:20.325010,26.3,61.4
2025-03-25 20:49:50.325010,26.3,61.3
2025-03-25 20:50:20.325010,26.4,61.2
2025-03-25 20:50:50.325010,26.3,61.3
2025-03-25 20:51:20.325010,26.3,61.2
2025-03-25 20:51:50.325010,26.3,61.2
2025-03-25 20:52:20.325010,26.3,61.3
2025-03-25 20:52:50.325010,26.3,61.3
2025-03-25 20:53:20.325010,26.3,61.4
2025-03-25 20:53:50.325010,26.3,61.4
2025-03-25 20:54:20.325010,26.3,61.5
2025-03-25 20:54:50.325010,26.4,61.4
2025-03-25 20:55:20.325010,26.3,61.5
2025-03-25 20:55:50.325010,26.3,61.6
2025-03-25 20:56:20.325010,26.3,61.6
2025-03-25 20:56:50.325010,26.3,61.6
2025-03-25 20:57:20.325010,26.3,61.6
2025-03-25 20:57:50.325010,26.3,61.6
2025-03-25 20:58:20.325010,26.4,61.6
2025-03-25 20:58:50.325010,26.3,61.6
2025-03-25 20:59:20.325010,26.4,61.5
2025-03-25 20:59:50.325010,26.3,61.4
2025-03-25 21:00:20.325010,26.4,61.4
2025-03-25 21:00:50.325010,26.4,61.3
2025-03-25 21:01:20.325010,26.3,61.3
2025-03-25 21:01:50.325010,26.4,61.2
2025-03-25 21:02:20.325010,26.4,61.1
2025-03-25 21:02:50.325010,26.4,61.1
2025-03-25 21:03:20.325010,26.3,61.0
2025-03-25 21:03:50.325010,26.4,60.9
2025-03-25 21:04:20.325010,26.4,60.8
2025-03-25 21:04:50.325010,26.4,60.8
2025-03-25 21:05:20.325010,26.4,60.8
2025-03-25 21:05:50.325010,26.3,60.7
2025-03-25 21:06:20.325010,26.3,60.8
2025-03-25 21:06:50.325010,26.4,60.8
2025-03-25 21:07:20.325010,26.4,60.9
2025-03-25 21:07:50.325010,26.3,60.8
2025-03-25 21:08:20.325010,26.4,60.9
2025-03-25 21:08:50.325010,26.4,61.1
2025-03-25 21:09:20.325010,26.3,61.2
2025-03-25 21:09:50.325010,26.4,61.3
2025-03-25 21:10:20.325010,26.3,61.4
2025-03-25 21:10:50.325010,26.4,61.6
2025-03-25 21:11:20.325010,26.3,61.6
2025-03-25 21:11:50.325010,26.4,61.6
2025-03-25 21:12:20.325010,26.3,61.6
2025-03-25 21:12:50.325010,26.4,61.5
2025-03-25 21:13:20.325010,26.3,61.4
2025-03-25 21:13:50.325010,26.4,61.4
2025-03-25 21:14:20.325010,26.3,61.3
2025-03-25 21:14:50.325010,26.3,61.2
2025-03-25 21:15:20.325010,26.3,61.3
2025-03-25 21:15:50.325010,26.4,61.2
2025-03-25 21:16:20.325010,26.4,61.2
2025-03-25 21:16:50.325010,26.4,61.2
2025-03-25 21:17:20.325010,26.4,61.2
2025-03-25 21:17:50.325010,26.4,61.1
2025-03-25 21:18:20.325010,26.4,61.2
2025-03-25 21:18:50.325010,26.4,61.1
2025-03-25 21:19:20.325010,26.3,61.3
2025-03-25 21:19:50.325010,26.4,61.4
2025-03-25 21:20:20.325010,26.3,61.4
2025-03-25 21:20:50.325010,26.4,61.5
2025-03-25 21:21:20.325010,26.4,61.6
2025-03-25 21:21:50.325010,26.4,61.7
2025-03-25 21:22:20.325010,26.4,61.5
2025-03-25 21:22:50.325010,26.4,61.6
2025-03-25 21:23:20.325010,26.4,61.6
2025-03-25 21:23:50.325010,26.3,61.6
2025-03-25 21:24:20.325010,26.4,61.6
2025-03-25 21:24:50.325010,26.4,61.5
2025-03-25 21:25:20.325010,26.4,61.6
2025-03-25 21:25:50.325010,26.4,61.6
2025-03-25 21:26:20.325010,26.4,61.5
2025-03-25 21:26:50.325010,26.4,61.4
2025-03-25 21:27:20.325010,26.3,61.3
2025-03-25 21:27:50.325010,26.4,61.2
2025-03-25 21:28:20.325010,26.4,61.2
2025-03-25 21:28:50.325010,26.3,61.2
2025-03-25 21:29:20.325010,26.3,61.2
2025-03-25 21:29:50.325010,26.3,61.3
2025-03-25 21:30:20.325010,26.3,61.2
2025-03-25 21:30:50.325010,26.3,61.2
2025-03-25 21:31:20.325010,26.3,61.2
2025-03-25 21:31:50.325010,26.3,61.2
2025-03-25 21:32:20.325010,26.3,61.3
2025-03-25 21:32:50.325010,26.3,61.3
2025-03-25 21:33:20.325010,26.2,61.3
2025-03-25 21:33:50.325010,26.3,61.4
2025-03-25 21:34:20.325010,26.3,61.4
2025-03-25 21:34:50.325010,26.2,61.5
2025-03-25 21:35:20.325010,26.2,61.5
2025-03-25 21:35:50.325010,26.2,61.5
2025-03-25 21:36:20.325010,26.2,61.4
2025-03-25 21:36:50.325010,26.2,61.4
2025-03-25 21:37:20.325010,26.2,61.4
2025-03-25 21:37:50.325010,26.2,61.5
2025-03-25 21:38:20.325010,26.2,61.5
2025-03-25 21:38:50.325010,26.2,61.5
2025-03-25 21:39:20.325010,26.2,61.6
2025-03-25 21:39:50.325010,26.2,61.6
2025-03-25 21:40:20.325010,26.2,61.6
2025-03-25 21:40:50.325010,26.2,61.6
2025-03-25 21:41:20.325010,26.2,61.6
2025-03-25 21:41:50.325010,26.2,61.6
2025-03-25 21:42:20.325010,26.2,61.8
2025-03-25 21:42:50.325010,26.1,61.8
2025-03-25 21:43:20.325010,26.2,61.8
2025-03-25 21:43:50.325010,26.2,61.9
2025-03-25 21:44:20.325010,26.2,62.0
2025-03-25 21:44:50.325010,26.2,61.9
2025-03-25 21:45:20.325010,26.2,61.8
2025-03-25 21:45:50.325010,26.2,61.6
2025-03-25 21:46:20.325010,26.2,61.5
2025-03-25 21:46:50.325010,26.2,61.3
2025-03-25 21:47:20.325010,26.2,61.3
2025-03-25 21:47:50.325010,26.2,61.2
2025-03-25 21:48:20.325010,26.2,61.2
2025-03-25 21:48:50.325010,26.2,61.1
2025-03-25 21:49:20.325010,26.2,61.1
2025-03-25 21:49:50.325010,26.2,61.1
2025-03-25 21:50:20.325010,26.2,61.1
2025-03-25 21:50:50.325010,26.2,61.0
2025-03-25 21:51:20.325010,26.2,61.0
2025-03-25 21:51:50.325010,26.2,61.1
2025-03-25 21:52:20.325010,26.2,61.1
2025-03-25 21:52:50.325010,26.2,61.1
2025-03-25 21:53:20.325010,26.2,61.1
2025-03-25 21:53:50.325010,26.2,61.2
2025-03-25 21:54:20.325010,26.2,61.2
2025-03-25 21:54:50.325010,26.2,61.3
2025-03-25 21:55:20.325010,26.2,61.2
2025-03-25 21:55:50.325010,26.2,61.1
2025-03-25 21:56:20.325010,26.2,61.0
2025-03-25 21:56:50.325010,26.2,61.1
2025-03-25 21:57:20.325010,26.2,61.2
2025-03-25 21:57:50.325010,26.2,61.1
2025-03-25 21:58:20.325010,26.2,61.2
2025-03-25 21:58:50.325010,26.2,61.3
2025-03-25 21:59:20.325010,26.2,61.3
2025-03-25 21:59:50.325010,26.2,61.4
2025-03-25 22:00:20.325010,26.2,61.4
2025-03-25 22:00:50.325010,26.2,61.4
2025-03-25 22:01:20.325010,26.3,61.5
2025-03-25 22:01:50.325010,26.3,61.4
2025-03-25 22:02:20.325010,26.3,61.3
2025-03-25 22:02:50.325010,26.3,61.2
2025-03-25 22:03:20.325010,26.3,61.3
2025-03-25 22:03:50.325010,26.3,61.3
2025-03-25 22:04:20.325010,26.3,61.3
2025-03-25 22:04:50.325010,26.3,61.3
2025-03-25 22:05:20.325010,26.3,61.3
2025-03-25 22:05:50.325010,26.3,61.3
2025-03-25 22:06:20.325010,26.3,61.3
2025-03-25 22:06:50.325010,26.3,61.2
2025-03-25 22:07:20.325010,26.3,61.2
2025-03-25 22:07:50.325010,26.3,61.0
2025-03-25 22:08:20.325010,26.3,61.2
2025-03-25 22:08:50.325010,26.3,61.1
2025-03-25 22:09:20.325010,26.3,61.0
2025-03-25 22:09:50.325010,26.3,61.0
2025-03-25 22:10:20.325010,26.3,60.8
2025-03-25 22:10:50.325010,26.3,60.6
2025-03-25 22:11:20.325010,26.3,60.4
2025-03-25 22:11:50.325010,26.3,60.4
2025-03-25 22:12:20.325010,26.3,60.3
2025-03-25 22:12:50.325010,26.3,60.3
2025-03-25 22:13:20.325010,26.3,60.1
2025-03-25 22:13:50.325010,26.3,60.0
2025-03-25 22:14:20.325010,26.4,60.0
2025-03-25 22:14:50.325010,26.4,60.0
2025-03-25 22:15:20.325010,26.4,59.9
2025-03-25 22:15:50.325010,26.4,59.9
2025-03-25 22:16:20.325010,26.4,59.8
2025-03-25 22:16:50.325010,26.4,59.9
2025-03-25 22:17:20.325010,26.4,59.9
2025-03-25 22:17:50.325010,26.4,59.9
2025-03-25 22:18:20.325010,26.4,60.1
2025-03-25 22:18:50.325010,26.4,60.2
2025-03-25 22:19:20.325010,26.4,60.2
2025-03-25 22:19:50.325010,26.4,60.3
2025-03-25 22:20:20.325010,26.4,60.2
2025-03-25 22:20:50.325010,26.4,60.0
2025-03-25 22:21:20.325010,26.5,59.9
2025-03-25 22:21:50.325010,26.5,59.7
2025-03-25 22:22:20.325010,26.5,59.7
2025-03-25 22:22:50.325010,26.5,59.7
2025-03-25 22:23:20.325010,26.5,59.8
2025-03-25 22:23:50.325010,26.5,59.6
